category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
신사역 카페,당옥,"카페,디저트",서울 강남구 강남대로162길 22 1층,신사동 521-5,06028,4.31,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210407_135%2F16177792319561FIoz_JPEG%2FINbpddqbrbHv-cnpjYDq_OKG.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210407_199%2F1617779270423yqMkT_JPEG%2FT50hJj83HzJPdwpLT9S97dHM.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210407_59%2F1617779286721hg0fW_JPEG%2FCuh4oR5nf8d83bp9c0wT_OVB.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""멜론빵 8500"", ""우마미커피 4500"", ""아메리카노 4500"", ""카페라떼 6000""]"
신사역 카페,카페 키츠네 서울,"카페,디저트",서울 강남구 가로수길 23 1층,신사동 535-13,06034,4.25,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241021_131%2F1729476727634o5GID_JPEG%2F%25B8%25DE%25B4%25BA.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200814_141%2F1597391411927URyLv_JPEG%2FpYXh4pucr22FLZyLmQhza3Jt.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200814_298%2F1597391408626R5VDe_JPEG%2FZnbd2Nwx-VRcVn5GB3QYmSr4.jpeg.jpg""]","{""목"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""금"": [""09:30 - 24:00"", ""23:45 라스트오더""], ""토"": [""12:00 - 24:00"", ""23:45 라스트오더""], ""일"": [""12:00 - 21:00"", ""20:45 라스트오더""], ""월"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""화"": [""09:30 - 21:00"", ""20:45 라스트오더""], ""수"": [""09:30 - 21:00"", ""20:45 라스트오더"", ""- 야간영업 매장상황에 따라 조기마감이 있을 수 있습니다."", ""접기"", ""영업시간 수정 제안하기""]}","[""에스프레소 4500"", ""아메리카노 6000"", ""카푸치노 6500"", ""플랫 화이트 6500""]"
신사역 카페,카페413프로젝트 신사,브런치카페,서울 강남구 도산대로23길 19 1층,신사동 559-9,06037,4.5,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240604_5%2F1717498153442yYJ8p_JPEG%2FIMG_8457.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240729_95%2F1722244838528WlzaW_JPEG%2FIMG_0289.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240825_66%2F1724537778453NdEJo_JPEG%2FIMG_0957.jpeg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""현미 뇨끼 18300"", ""연어 아보카도 에그 베네딕트 18800"", ""부라타 샐러드 17900"", ""매운 홍합 파스타 스튜 18500""]"
신사역 카페,따우전드 신사점,"카페,디저트",서울 강남구 강남대로162길 36 지상1층 101호,신사동 520,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_293%2F1698162178025uyLhL_JPEG%2FIMG_7987.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240331_216%2F1711882891831qWiKA_JPEG%2FDSC01070.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_59%2F1699505223001bKuCi_JPEG%2FIMG_8284.jpeg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""TOMfrom 키웨스트 7000"", ""바나나 크림 파이 7000"", ""펌킨 파이 7000"", ""애플 파이 with 바닐라 아이스크림 7000""]"
신사역 카페,이코복스커피 스튜디오 신사점,카페,서울 강남구 압구정로10길 37 1층,신사동 534-10,06028,4.32,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_22%2F1692341787888kmYW0_JPEG%2FIMG_6466.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_212%2F16811909732540fTzI_JPEG%2FKakaoTalk_20230411_142906409.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_190%2F1681191007082GL6pH_JPEG%2FKakaoTalk_20230411_142906409_01.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""스페셜티 크림 라떼 5200"", ""에스프레소 밀크 5200"", ""브루잉 케냐 4200"", ""브루잉 콜롬비아 디카페인 4200""]"
신사역 카페,식물학,카페,서울 강남구 강남대로154길 33 1층 카페 식물학,신사동 516-16,06035,4.41,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_68%2F1658557039204Ezmzs_JPEG%2FKakaoTalk_20220723_151636155_08.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_264%2F1658557039642CIMCH_JPEG%2FKakaoTalk_20220723_151636155_13.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_77%2F1658557039603tejdt_JPEG%2FKakaoTalk_20220723_151636155_11.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""카페포레 6500"", ""블랑누아 6500"", ""오이 에이드 7000"", ""발로나 초코 브라우니 7000""]"
신사역 카페,윌비스콘,"카페,디저트",서울 강남구 강남대로158길 26 M스페이스빌딩 1층 101호,신사동 517-4,06034,4.59,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20241029_248%2F17301814329348dY6n_JPEG%2FXucVjnGBJM_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240814_187%2F1723604737053m0UTJ_JPEG%2F7B2899D0-B4AF-4B2B-A741-C81A16C023C7.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231117_165%2F1700233081020nYneH_JPEG%2FIMG_6401.jpeg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""티라미수스콘 4800"", ""윌비 커피 6000"", ""클로티드크림 라즈베리 스콘 4800"", ""허니호두크림치즈 스콘 5600""]"
신사역 카페,크림라벨 신사점,케이크전문,서울 강남구 강남대로154길 37 1층 크림라벨,신사동 516-14,06035,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230821_191%2F1692597939071QEwux_JPEG%2FIMG_5560.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_83%2F16983958756895APll_JPEG%2FIMG_7020.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_119%2F1692793145663W8qCm_JPEG%2FIMG_2481.jpeg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""무화과미니케이크 37000"", ""무화과1호케이크 49000"", ""제주감귤미니케이크 33000"", ""제주감귤1호케이크 45000""]"
신사역 카페,홍만당 가로수길점,"카페,디저트",서울 강남구 논현로159길 47 지하 1층 101호,신사동 554-5,06033,4.61,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201107_49%2F1604713402083lQ53C_JPEG%2Fimage.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240720_164%2F1721462785065lkLvx_JPEG%2FKakaoTalk_20240718_183917694.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240720_68%2F1721462785172UeUsp_JPEG%2FKakaoTalk_20240718_183917694_01.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""딸기 앙찌 3600"", ""NEW 딸기 밀크 앙찌 4300"", ""청포도 앙찌 3600"", ""키위 앙찌 3500""]"
신사역 카페,소나,카페,서울 강남구 강남대로162길 40 2층 SONA,신사동 520-1,06028,4.31,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230827_37%2F16931158617738rwMK_JPEG%2FIMG_0131.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231220_190%2F1703066110104v67Q0_JPEG%2FIMG_2618.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231014_30%2F1697253172083yKAON_JPEG%2FIMG_0421.jpeg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""이스파한 서울 파르페기간한정 12000"", ""베이크드 알라스카 24000"", ""3코스 디저트 29000"", ""2코스 디저트와 음료세트 38000""]"
신사역 카페,벤스쿠키 가로수길점,베이커리,서울 강남구 도산대로11길 33,신사동 518-10,06034,4.47,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_214%2F1441089198321ibp2p_JPEG%2FSUBMIT_1393154831785_34308862.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_299%2F14410891985561Hymm_JPEG%2FSUBMIT_1393154844618_34308862.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_287%2F1441089198806rDRSO_JPEG%2FSUBMIT_1393332984793_34308862.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""벤스박스쿠키 5개 구매시 쿠키 2개 무료 16500"", ""선물용 스몰틴 쿠키 4개 16000"", ""낱개 쿠키 3300"", ""라지박스쿠키 10개 구매시 쿠키 5개 무료 33000""]"
신사역 카페,커피휘엘,"카페,디저트",서울 강남구 논현로149길 62,논현동 4-21,06039,4.6,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240926_220%2F1727308075436JiFkN_JPEG%2F%25BE%25F7%25B7%25CE%25B5%25E5%25BF%25EB.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240822_284%2F1724303785288coYg6_JPEG%2FKakaoTalk_20240822_141545031_05.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240926_3%2F1727311968587gMgPB_JPEG%2F740A9272.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""유자 아메리카노 6000"", ""버터 스카치 라떼 6000"", ""세작 리프레셔 6500"", ""유자 하이볼 7000""]"
신사역 카페,그레이 그리스트밀,카페,서울 강남구 압구정로2길 15,신사동 522,06028,4.57,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180626_104%2F15299792472466deKU_JPEG%2F0_GQwI3_TtL2IYO8xHvhcTb9.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180629_84%2F1530252247218NQTYY_JPEG%2Fh3WIbhz2HQequndAs4ou1Rdv.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180629_122%2F1530252247233quDAk_JPEG%2Fs9AALIZkPqBIqCwhpBu5j2E-.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""커피 1""]"
신사역 카페,누데이크 신사,"카페,디저트",서울 강남구 강남대로162길 43 Le82빌딩 1-2층,신사동 524-12,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_68%2F16939891363837qx77_JPEG%2F02.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_195%2F1693989149852m4Up0_JPEG%2F10.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_77%2F1693989131307GWdk4_JPEG%2F01.jpg""]","{""목"": [""10:30 - 21:00""], ""금"": [""10:30 - 21:00""], ""토"": [""10:30 - 21:00""], ""일"": [""10:30 - 21:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""10:30 - 21:00""], ""수"": [""10:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""명란 오니와상 6000"", ""김치 오니와상 6000"", ""파 오니와상 6000"", ""바질 레몬 오니와상 6000""]"
신사역 카페,센티넬,브런치카페,서울 강남구 압구정로10길 30-5 1층,신사동 524-20,06028,4.73,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230511_156%2F1683809556177vG7FD_JPEG%2Fimage.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230512_186%2F1683817432237z6xea_JPEG%2Fimage.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230218_219%2F1676701818317mank4_JPEG%2FIMG_7352.jpg""]","{""목"": [""11:00 - 23:00""], ""금"": [""11:00 - 23:00""], ""토"": [""10:00 - 24:00""], ""일"": [""10:00 - 24:00""], ""월"": [""11:00 - 23:00""], ""화"": [""11:00 - 23:00""], ""수"": [""정기휴무 (매주 수요일)"", ""접기"", ""영업시간 수정 제안하기""]}","[""더치베이비 18000"", ""베이컨 치즈 샌드위치 16000"", ""살치살 스테이크디너 38000"", ""마라 크림 파스타 18000""]"
신사역 카페,르 사이트,카페,서울 강남구 도산대로11길 22,신사동 536-1,06035,4.25,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_287%2F1692023958011Pc2mW_JPEG%2F1691029455992.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_138%2F1692023957617XIQBo_JPEG%2F1691029467728.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_82%2F1692023957633CDYXr_JPEG%2F1691029467697.jpg""]","{""목"": [""11:00 - 23:00""], ""금"": [""11:00 - 23:00""], ""토"": [""10:00 - 24:00""], ""일"": [""10:00 - 24:00""], ""월"": [""11:00 - 23:00""], ""화"": [""11:00 - 23:00""], ""수"": [""정기휴무 (매주 수요일)"", ""접기"", ""영업시간 수정 제안하기""]}","[""EinSpanner 6300"", ""Buttersscotch 6300"", ""Black Sesame Latte 6300"", ""Cold Brew 6000""]"
신사역 카페,올드페리도넛 가로수길점,도넛,"서울 강남구 강남대로160길 35-5 지하1층 1층, 2층",신사동 521-20,06028,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_181%2F1670564327546Mvp8l_PNG%2FODF.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_278%2F1657847850681i3o7J_JPEG%2F%25BF%25DC%25B0%25FC_2.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_293%2F1657703130606Mf7hy_JPEG%2F1F_10.jpg""]","{""목"": [""11:00 - 21:00"", ""20:50 라스트오더""], ""금"": [""11:00 - 21:00"", ""20:50 라스트오더""], ""토"": [""11:00 - 21:00"", ""20:50 라스트오더""], ""일"": [""11:00 - 21:00"", ""20:50 라스트오더""], ""월"": [""11:00 - 20:00"", ""19:50 라스트오더""], ""화"": [""11:00 - 21:00"", ""20:50 라스트오더""], ""수"": [""11:00 - 21:00"", ""20:50 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""CC 5000"", ""PBJ 5500"", ""크림브륄레 4500"", ""피넛버터 5500""]"
신사역 카페,히트커피 로스터스 신사,"카페,디저트",서울 강남구 도산대로17길 34 1층,신사동 554-32,06033,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231004_259%2F1696408919257BAQfP_JPEG%2FKakaoTalk_Photo_2023-10-04-17-40-41.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231218_39%2F1702858863215Dnxe4_JPEG%2FKakaoTalk_Photo_2023-12-18-09-20-45.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231004_62%2F1696408919236NmAS5_JPEG%2FKakaoTalk_Photo_2023-10-04-17-40-51.jpeg""]","{""목"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""금"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""토"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""일"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""월"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""화"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""수"": [""11:00 - 21:00"", ""20:15 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""미숫가루라떼 6000"", ""넛츠크림라떼 6000"", ""콜드빙하 6000"", ""플랫화이트 4500""]"
신사역 카페,랄프스 커피 가로수길,"카페,디저트",서울 강남구 가로수길 31,신사동 535-18,06034,0.0,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240905_159%2F1725542370969op88v_JPEG%2F_%25B8%25DE%25C0%25CE.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240905_81%2F1725542385902Os0Tl_JPEG%2F_%25B8%25DE%25C0%25CE_2.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240905_210%2F1725542388456Rbus5_JPEG%2F_%25B8%25DE%25C0%25CE_3.jpg""]","{""목"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""금"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""토"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""일"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""월"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""화"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""수"": [""11:00 - 21:00"", ""20:15 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""랄프스 커피 5600"", ""에스프레소 5000"", ""아메리카노 5600"", ""플랫화이트 6500""]"
신사역 카페,투헌드레드,"카페,디저트",서울 강남구 강남대로158길 46 1층 Two hundred,신사동 518-8,06034,4.46,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231208_269%2F1701986737219mdqRe_JPEG%2FIMG_5930.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231208_157%2F1701986737212JqAoW_JPEG%2FA14A4EBD-C8B1-4890-BB2A-17B979306442.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231208_98%2F1701986737192VsEE9_JPEG%2F7827ADE6-33F9-4234-9518-3F0E9722DD60.jpeg""]","{""목"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""금"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""토"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""일"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""월"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""화"": [""11:00 - 21:00"", ""20:15 라스트오더""], ""수"": [""11:00 - 21:00"", ""20:15 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""롱아일랜드아이스티 15000"", ""라구 소스 딸리아뗄레 23000"", ""통베이컨 김치 필라프 19000"", ""까르보나라 23000""]"
신사역 카페,빈터 커피 바,카페,서울 강남구 압구정로4길 14-2 1층,신사동 526-17,06027,4.57,37.52232055,127.02770186675215,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221013_47%2F1665622301489gXLxj_JPEG%2FKakaoTalk_20221012_224255141.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_176%2F1712301408235ei9yH_JPEG%2FKakaoTalk_20240405_161428627.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_88%2F1712301407359T60mG_JPEG%2FKakaoTalk_20240405_161428627_01.jpg""]","{""목"": [""09:00 - 21:00"", ""20:30 라스트오더""], ""금"": [""09:00 - 21:00"", ""20:30 라스트오더""], ""토"": [""12:00 - 21:00"", ""20:30 라스트오더""], ""일"": [""13:00 - 17:00"", ""16:30 라스트오더""], ""월"": [""09:00 - 21:00"", ""20:30 라스트오더""], ""화"": [""09:00 - 21:00"", ""20:30 라스트오더""], ""수"": [""09:00 - 21:00"", ""20:30 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""Espresso 4000"", ""Americano 4000"", ""Cafe Latte 4500"", ""Cafe Cortado 4500""]"
